Date,End Time,Duration in Seconds,Transfer From,Source ID,Transfer To,Target ID,Product,Volume,Metered Volume,Temp Comp Metered Volume,Transaction Type,Peak Flow Rate,Average Flow Rate,Flow Duration,Start Time,Flow Duration Seconds,Start Hour,End Hour,Transaction Duration (Minutes),Day of Week,Part of Day,Flow Rate Ratio,weather_id,realtime_source,wind_direction_deg,dewpoint_temp_c,air_temp_c,humidity_percent,precipitation_mm,utc_date,Wind Direction Category,Feels Like Temp,Rain Intensity
23-11-2024 21:22,23-11-2024 21:38,947,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,5356.1,5356.1,0,MANUAL,395,384.41,00:13:56,23-11-2024 21:22,836,21,21,15.78333333,Saturday,Evening,0.973189873,2704401,FALSE,360,-18.5,-15.8,80,0.2,23-11-2024 21:00,N,-19.8,No Rain
23-11-2024 21:47,23-11-2024 21:54,396,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2101,TPU 4710,DIESEL,1736.9,1736.9,0,MANUAL,379,372.19,00:04:40,23-11-2024 21:47,280,21,21,6.6,Saturday,Evening,0.982031662,2704401,FALSE,360,-18.5,-15.8,80,0.2,23-11-2024 21:00,N,-19.8,No Rain
23-11-2024 22:04,23-11-2024 22:12,442,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2102,TPUXXX1,DIESEL,2165.6,2165.6,0,MANUAL,399,381.04,00:05:41,23-11-2024 22:04,341,22,22,7.366666667,Saturday,Evening,0.954987469,2704402,FALSE,10,-18.4,-15.8,80,0.3,23-11-2024 22:00,N,-19.8,Light
23-11-2024 23:55,24-11-2024 00:25,1775,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,9543.3,9543.3,0,MANUAL,353,325.34,00:29:20,23-11-2024 23:55,1760,23,0,29.58333333,Saturday,Evening,0.921643059,2741265,TRUE,360,-18.3,-15.8,81,0.4,23-11-2024 23:00,N,-19.6,Light
24-11-2024 00:27,24-11-2024 00:52,1537,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,8954.7,8954.7,0,MANUAL,390,386.53,00:23:10,24-11-2024 00:27,1390,0,0,25.61666667,Sunday,Night,0.991102564,2741266,TRUE,356,-18.3,-15.8,81,0.4,24-11-2024 00:00,N,-19.6,Light
24-11-2024 02:04,24-11-2024 02:12,465,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2102,TPUXXX1,DIESEL,2115.3,2115.3,0,MANUAL,397,392.93,00:05:23,24-11-2024 02:04,323,2,2,7.75,Sunday,Night,0.989748111,2741268,TRUE,2,-17.8,-15.4,81,0.4,24-11-2024 02:00,N,-19.2,Light
24-11-2024 03:16,24-11-2024 03:23,386,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,TLP 2104,TLP 2104,DIESEL,1905.8,1905.8,0,MANUAL,494,382.43,00:04:59,24-11-2024 03:16,299,3,3,6.433333333,Sunday,Night,0.774149798,2704408,FALSE,360,-17.7,-15.3,82,0.4,24-11-2024 03:00,N,-18.9,Light
24-11-2024 03:32,24-11-2024 03:41,580,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2101,TPU 4710,DIESEL,2803.6,2803.6,0,MANUAL,379,359.44,00:07:48,24-11-2024 03:32,468,3,3,9.666666667,Sunday,Night,0.948390501,2704408,FALSE,360,-17.7,-15.3,82,0.4,24-11-2024 03:00,N,-18.9,Light
24-11-2024 03:46,24-11-2024 04:05,1107,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,5947.4,5947.4,0,MANUAL,486,346.45,00:17:10,24-11-2024 03:46,1030,3,4,18.45,Sunday,Night,0.712860082,2704408,FALSE,360,-17.7,-15.3,82,0.4,24-11-2024 03:00,N,-18.9,Light
24-11-2024 04:16,24-11-2024 04:39,1388,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9042 Diesel,Grandmeister Unit 9042 Diesel,DIESEL,8518.7,8518.7,0,MANUAL,472,385.46,00:22:06,24-11-2024 04:16,1326,4,4,23.13333333,Sunday,Night,0.816652542,2704409,FALSE,350,-17.8,-15.4,81,0.5,24-11-2024 04:00,N,-19.2,Light
24-11-2024 04:29,24-11-2024 04:38,500,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,2906.9,2906.9,0,MANUAL,398,380.82,00:07:38,24-11-2024 04:29,458,4,4,8.333333333,Sunday,Night,0.956834171,2704409,FALSE,350,-17.8,-15.4,81,0.5,24-11-2024 04:00,N,-19.2,Light
24-11-2024 05:05,24-11-2024 05:09,230,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,TLP 2102,TPUXXX1,DIESEL,684.2,684.2,0,MANUAL,399,289.1,00:02:22,24-11-2024 05:05,142,5,5,3.833333333,Sunday,Night,0.724561404,2741271,TRUE,358,-17.8,-15.3,81,0.4,24-11-2024 05:00,N,-19.1,Light
24-11-2024 09:42,24-11-2024 10:05,1363,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,8577.3,8577.3,0,MANUAL,391,387.53,00:22:08,24-11-2024 09:42,1328,9,10,22.71666667,Sunday,Morning,0.99112532,2704431,FALSE,350,-17.8,-15.3,82,0.2,24-11-2024 09:00,N,-18.9,No Rain
24-11-2024 12:14,24-11-2024 12:22,483,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,2440.4,2440.4,0,MANUAL,465,378.36,00:06:27,24-11-2024 12:14,387,12,12,8.05,Sunday,Afternoon,0.813677419,2741278,TRUE,4,-17.1,-14.8,83,0.1,24-11-2024 12:00,N,-18.2,No Rain
24-11-2024 12:15,24-11-2024 12:19,217,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,TLP 2104,TLP 2104,DIESEL,671,671,0,MANUAL,373,369.36,00:01:49,24-11-2024 12:15,109,12,12,3.616666667,Sunday,Afternoon,0.990241287,2741278,TRUE,4,-17.1,-14.8,83,0.1,24-11-2024 12:00,N,-18.2,No Rain
24-11-2024 12:41,24-11-2024 12:47,364,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2104,TLP 2104,DIESEL,2049.6,2049.6,0,MANUAL,390,385.5,00:05:19,24-11-2024 12:41,319,12,12,6.066666667,Sunday,Afternoon,0.988461538,2741278,TRUE,4,-17.1,-14.8,83,0.1,24-11-2024 12:00,N,-18.2,No Rain
24-11-2024 12:47,24-11-2024 13:05,1091,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,6460.3,6460.3,0,MANUAL,469,385.31,00:16:46,24-11-2024 12:47,1006,12,13,18.18333333,Sunday,Afternoon,0.821556503,2741278,TRUE,4,-17.1,-14.8,83,0.1,24-11-2024 12:00,N,-18.2,No Rain
24-11-2024 14:52,24-11-2024 15:22,1745,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,10168.7,10168.7,0,MANUAL,389,381.8,00:26:38,24-11-2024 14:52,1598,14,15,29.08333333,Sunday,Afternoon,0.981491003,2741280,TRUE,350,-17.2,-14.9,83,0,24-11-2024 14:00,N,-18.3,No Rain
24-11-2024 15:48,24-11-2024 15:52,226,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,732.5,732.5,0,MANUAL,391,369.33,00:01:59,24-11-2024 15:48,119,15,15,3.766666667,Sunday,Afternoon,0.944578005,2741281,TRUE,1,-17,-14.8,83,0,24-11-2024 15:00,N,-18.2,No Rain
24-11-2024 16:28,24-11-2024 16:53,1479,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,9261.5,9261.5,0,MANUAL,493,396.92,00:23:20,24-11-2024 16:28,1400,16,16,24.65,Sunday,Afternoon,0.805111562,2741282,TRUE,6,-16.9,-14.7,83,0,24-11-2024 16:00,N,-18.1,No Rain
24-11-2024 16:29,24-11-2024 16:46,1019,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9042 Diesel,Grandmeister Unit 9042 Diesel,DIESEL,5606.2,5606.2,0,MANUAL,387,353.33,00:15:52,24-11-2024 16:29,952,16,16,16.98333333,Sunday,Afternoon,0.912997416,2741282,TRUE,6,-16.9,-14.7,83,0,24-11-2024 16:00,N,-18.1,No Rain
24-11-2024 20:51,24-11-2024 21:15,1440,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,8585.8,8585.8,0,MANUAL,392,388.2,00:22:07,24-11-2024 20:51,1327,20,21,24,Sunday,Evening,0.990306122,2704424,FALSE,350,-15.7,-12.8,79,0,24-11-2024 20:00,N,-17,No Rain
24-11-2024 21:43,24-11-2024 22:02,1096,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,6622.9,6622.9,0,MANUAL,446,373.12,00:17:45,24-11-2024 21:43,1065,21,22,18.26666667,Sunday,Evening,0.836591928,2704425,FALSE,340,-15.4,-12.8,80,0,24-11-2024 21:00,N,-16.8,No Rain
24-11-2024 22:30,24-11-2024 22:38,494,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2101,TPU 4710,DIESEL,2324.2,2324.2,0,MANUAL,376,368.92,00:06:18,24-11-2024 22:30,378,22,22,8.233333333,Sunday,Evening,0.981170213,2741288,TRUE,334,-15.6,-13,81,0,24-11-2024 22:00,NW,-16.8,No Rain
24-11-2024 22:33,24-11-2024 22:41,462,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2102,TPUXXX1,DIESEL,1809.5,1809.5,0,MANUAL,396,391.95,00:04:37,24-11-2024 22:33,277,22,22,7.7,Sunday,Evening,0.989772727,2741288,TRUE,334,-15.6,-13,81,0,24-11-2024 22:00,NW,-16.8,No Rain
24-11-2024 23:13,24-11-2024 23:31,1113,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,6495.5,6495.5,0,MANUAL,393,388.95,00:16:42,24-11-2024 23:13,1002,23,23,18.55,Sunday,Evening,0.989694656,2741289,TRUE,328,-15.9,-13.5,83,0,24-11-2024 23:00,NW,-16.9,No Rain
24-11-2024 23:41,25-11-2024 00:04,1400,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9428 Diesel,Grandmeister Unit 9428 Diesel,DIESEL,8235,8235,0,MANUAL,387,383.32,00:21:29,24-11-2024 23:41,1289,23,0,23.33333333,Sunday,Evening,0.990490956,2741289,TRUE,328,-15.9,-13.5,83,0,24-11-2024 23:00,NW,-16.9,No Rain
25-11-2024 03:15,25-11-2024 03:22,422,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,TLP 2104,TLP 2104,DIESEL,2364.2,2364.2,0,MANUAL,501,422.18,00:05:36,25-11-2024 03:15,336,3,3,7.033333333,Monday,Night,0.842674651,2704432,FALSE,0,-17.7,-15.9,86,0,25-11-2024 03:00,N,-18.7,No Rain
25-11-2024 03:32,25-11-2024 03:40,514,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2101,TPU 4710,DIESEL,2483.1,2483.1,0,MANUAL,376,371.54,00:06:41,25-11-2024 03:32,401,3,3,8.566666667,Monday,Night,0.988138298,2704432,FALSE,0,-17.7,-15.9,86,0,25-11-2024 03:00,N,-18.7,No Rain
25-11-2024 03:40,25-11-2024 04:01,1255,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,7235.6,7235.6,0,MANUAL,489,355.27,00:20:22,25-11-2024 03:40,1222,3,4,20.91666667,Monday,Night,0.726523517,2704432,FALSE,0,-17.7,-15.9,86,0,25-11-2024 03:00,N,-18.7,No Rain
25-11-2024 03:41,25-11-2024 03:45,212,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2102,TPUXXX1,DIESEL,608.6,608.6,0,MANUAL,398,376.45,00:01:37,25-11-2024 03:41,97,3,3,3.533333333,Monday,Night,0.945854271,2704432,FALSE,0,-17.7,-15.9,86,0,25-11-2024 03:00,N,-18.7,No Rain
25-11-2024 03:56,25-11-2024 04:12,915,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,4543,4543,0,MANUAL,397,339.88,00:13:22,25-11-2024 03:56,802,3,4,15.25,Monday,Night,0.856120907,2704432,FALSE,0,-17.7,-15.9,86,0,25-11-2024 03:00,N,-18.7,No Rain
25-11-2024 04:31,25-11-2024 04:55,1442,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9042 Diesel,Grandmeister Unit 9042 Diesel,DIESEL,8897.5,8897.5,0,MANUAL,475,388.25,00:22:55,25-11-2024 04:31,1375,4,4,24.03333333,Monday,Night,0.817368421,2704433,FALSE,0,-18.1,-16.2,85,0,25-11-2024 04:00,N,-19.2,No Rain
25-11-2024 04:45,25-11-2024 05:10,1498,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9428 Diesel,Grandmeister Unit 9428 Diesel,DIESEL,9327.4,9327.4,0,MANUAL,389,385.16,00:24:13,25-11-2024 04:45,1453,4,5,24.96666667,Monday,Night,0.990128535,2704433,FALSE,0,-18.1,-16.2,85,0,25-11-2024 04:00,N,-19.2,No Rain
25-11-2024 05:11,25-11-2024 05:13,159,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9428 Diesel,Grandmeister Unit 9428 Diesel,DIESEL,219.9,219.9,0,MANUAL,399,329.85,00:00:40,25-11-2024 05:11,40,5,5,2.65,Monday,Night,0.826691729,2741295,TRUE,176,-18.8,-16.7,84,0,25-11-2024 05:00,S,-19.9,No Rain
25-11-2024 05:11,25-11-2024 05:18,417,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,TLP 2102,TPUXXX1,DIESEL,2329.7,2329.7,0,MANUAL,424,405.17,00:05:45,25-11-2024 05:11,345,5,5,6.95,Monday,Night,0.955589623,2741295,TRUE,176,-18.8,-16.7,84,0,25-11-2024 05:00,S,-19.9,No Rain
25-11-2024 07:50,25-11-2024 08:16,1563,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,9257,9257,0,MANUAL,394,382.78,00:24:11,25-11-2024 07:50,1451,7,8,26.05,Monday,Morning,0.971522843,2704443,FALSE,160,-19.2,-17.1,84,0,25-11-2024 07:00,S,-20.3,No Rain
25-11-2024 09:38,25-11-2024 10:09,1880,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,11136.2,11136.2,0,MANUAL,468,372.24,00:29:55,25-11-2024 09:38,1795,9,10,31.33333333,Monday,Morning,0.795384615,2741299,TRUE,186,-20.2,-17.8,81,0,25-11-2024 09:00,S,-21.6,No Rain
25-11-2024 13:28,25-11-2024 13:31,188,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2104,TLP 2104,DIESEL,695.7,695.7,0,MANUAL,390,282.04,00:02:28,25-11-2024 13:28,148,13,13,3.133333333,Monday,Afternoon,0.723179487,2741303,TRUE,148,-22.3,-19.8,81,0,25-11-2024 13:00,SE,-23.6,No Rain
25-11-2024 13:32,25-11-2024 13:45,773,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,4008.2,4008.2,0,MANUAL,385,383.56,00:10:27,25-11-2024 13:32,627,13,13,12.88333333,Monday,Afternoon,0.99625974,2741303,TRUE,148,-22.3,-19.8,81,0,25-11-2024 13:00,SE,-23.6,No Rain
25-11-2024 15:09,25-11-2024 15:16,400,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,TLP 2104,TLP 2104,DIESEL,2197.1,2197.1,0,MANUAL,367,356.29,00:06:10,25-11-2024 15:09,370,15,15,6.666666667,Monday,Afternoon,0.970817439,2704465,FALSE,150,-20.6,-18.1,81,0,25-11-2024 15:00,SE,-21.9,No Rain
25-11-2024 15:19,25-11-2024 15:30,682,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,3551.5,3551.5,0,MANUAL,384,347.05,00:10:14,25-11-2024 15:19,614,15,15,11.36666667,Monday,Afternoon,0.903776042,2704465,FALSE,150,-20.6,-18.1,81,0,25-11-2024 15:00,SE,-21.9,No Rain
25-11-2024 15:48,25-11-2024 16:15,1621,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,9576.9,9576.9,0,MANUAL,392,382.06,00:25:04,25-11-2024 15:48,1504,15,16,27.01666667,Monday,Afternoon,0.974642857,2704465,FALSE,150,-20.6,-18.1,81,0,25-11-2024 15:00,SE,-21.9,No Rain
25-11-2024 16:26,25-11-2024 16:45,1140,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9042 Diesel,Grandmeister Unit 9042 Diesel,DIESEL,6763.1,6763.1,0,MANUAL,474,382.1,00:17:42,25-11-2024 16:26,1062,16,16,19,Monday,Afternoon,0.806118143,2704466,FALSE,170,-19.5,-17.4,84,0,25-11-2024 16:00,S,-20.6,No Rain
25-11-2024 16:50,25-11-2024 17:00,646,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2101,TPU 4710,DIESEL,3071.2,3071.2,0,MANUAL,375,370.02,00:08:18,25-11-2024 16:50,498,16,17,10.76666667,Monday,Afternoon,0.98672,2704466,FALSE,170,-19.5,-17.4,84,0,25-11-2024 16:00,S,-20.6,No Rain
25-11-2024 17:05,25-11-2024 17:08,171,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2104,TLP 2104,DIESEL,776.9,776.9,0,MANUAL,388,382.08,00:02:02,25-11-2024 17:05,122,17,17,2.85,Monday,Afternoon,0.984742268,2741307,TRUE,149,-19.2,-16.9,83,0,25-11-2024 17:00,SE,-20.3,No Rain
25-11-2024 21:13,25-11-2024 21:27,811,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,4406.6,4406.6,0,MANUAL,394,376.1,00:11:43,25-11-2024 21:13,703,21,21,13.51666667,Monday,Evening,0.954568528,2741311,TRUE,131,-18.8,-15.8,78,0,25-11-2024 21:00,SE,-20.2,No Rain
25-11-2024 21:43,25-11-2024 22:09,1569,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,10172.1,10172.1,0,MANUAL,404,401.53,00:25:20,25-11-2024 21:43,1520,21,22,26.15,Monday,Evening,0.993886139,2741311,TRUE,131,-18.8,-15.8,78,0,25-11-2024 21:00,SE,-20.2,No Rain
25-11-2024 21:57,25-11-2024 22:03,360,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2101,TPU 4710,DIESEL,1515,1515,0,MANUAL,398,393.51,00:03:51,25-11-2024 21:57,231,21,22,6,Monday,Evening,0.988718593,2741311,TRUE,131,-18.8,-15.8,78,0,25-11-2024 21:00,SE,-20.2,No Rain
25-11-2024 22:09,25-11-2024 22:16,437,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2101,TPU 4710,DIESEL,2003.2,2003.2,0,MANUAL,378,369.82,00:05:25,25-11-2024 22:09,325,22,22,7.283333333,Monday,Evening,0.978359788,2741312,TRUE,157,-19.3,-15.9,75,0,25-11-2024 22:00,SE,-20.9,No Rain
25-11-2024 22:56,25-11-2024 23:19,1385,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,8218.2,8218.2,0,MANUAL,391,387.35,00:21:13,25-11-2024 22:56,1273,22,23,23.08333333,Monday,Evening,0.990664962,2741312,TRUE,157,-19.3,-15.9,75,0,25-11-2024 22:00,SE,-20.9,No Rain
26-11-2024 01:17,26-11-2024 01:23,347,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2102,TPUXXX1,DIESEL,1510.5,1510.5,0,MANUAL,397,392.34,00:03:51,26-11-2024 01:17,231,1,1,5.783333333,Tuesday,Night,0.988261965,2704453,FALSE,130,-18.5,-15.9,80,0,26-11-2024 01:00,SE,-19.9,No Rain
26-11-2024 01:30,26-11-2024 01:57,1618,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,9736.4,9736.4,0,MANUAL,391,387.65,00:25:07,26-11-2024 01:30,1507,1,1,26.96666667,Tuesday,Night,0.991432225,2704453,FALSE,130,-18.5,-15.9,80,0,26-11-2024 01:00,SE,-19.9,No Rain
26-11-2024 03:21,26-11-2024 03:27,360,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,TLP 2104,TLP 2104,DIESEL,1895.5,1895.5,0,MANUAL,492,401.87,00:04:43,26-11-2024 03:21,283,3,3,6,Tuesday,Night,0.816808943,2704456,FALSE,140,-16.2,-13.4,80,0,26-11-2024 03:00,SE,-17.4,No Rain
26-11-2024 03:30,26-11-2024 03:48,1120,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,6167.6,6167.6,0,MANUAL,492,345.85,00:17:50,26-11-2024 03:30,1070,3,3,18.66666667,Tuesday,Night,0.702947154,2704456,FALSE,140,-16.2,-13.4,80,0,26-11-2024 03:00,SE,-17.4,No Rain
26-11-2024 03:49,26-11-2024 04:00,614,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2101,TPU 4710,DIESEL,2861.8,2861.8,0,MANUAL,376,367.68,00:07:47,26-11-2024 03:49,467,3,4,10.23333333,Tuesday,Night,0.97787234,2704456,FALSE,140,-16.2,-13.4,80,0,26-11-2024 03:00,SE,-17.4,No Rain
26-11-2024 04:01,26-11-2024 04:20,1157,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9042 Diesel,Grandmeister Unit 9042 Diesel,DIESEL,7189.1,7189.1,0,MANUAL,474,391.78,00:18:21,26-11-2024 04:01,1101,4,4,19.28333333,Tuesday,Night,0.826540084,2741318,TRUE,145,-16.8,-14,79,0,26-11-2024 04:00,SE,-18.2,No Rain
26-11-2024 04:17,26-11-2024 04:39,1325,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9428 Diesel,Grandmeister Unit 9428 Diesel,DIESEL,8219.4,8219.4,0,MANUAL,388,383.79,00:21:25,26-11-2024 04:17,1285,4,4,22.08333333,Tuesday,Night,0.989149485,2741318,TRUE,145,-16.8,-14,79,0,26-11-2024 04:00,SE,-18.2,No Rain
26-11-2024 04:44,26-11-2024 05:06,1305,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,7592.2,7592.2,0,MANUAL,394,382.16,00:19:52,26-11-2024 04:44,1192,4,5,21.75,Tuesday,Night,0.969949239,2741318,TRUE,145,-16.8,-14,79,0,26-11-2024 04:00,SE,-18.2,No Rain
26-11-2024 04:50,26-11-2024 04:56,323,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,TLP 2102,TPUXXX1,DIESEL,1436.3,1436.3,0,MANUAL,376,365.16,00:03:56,26-11-2024 04:50,236,4,4,5.383333333,Tuesday,Night,0.971170213,2741318,TRUE,145,-16.8,-14,79,0,26-11-2024 04:00,SE,-18.2,No Rain
26-11-2024 08:25,26-11-2024 08:45,1215,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9428 Diesel,Grandmeister Unit 9428 Diesel,DIESEL,7512.6,7512.6,0,MANUAL,386,383.95,00:19:34,26-11-2024 08:25,1174,8,8,20.25,Tuesday,Morning,0.994689119,2741322,TRUE,142,-16.4,-13.4,78,0,26-11-2024 08:00,SE,-17.8,No Rain
26-11-2024 08:44,26-11-2024 09:02,1090,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,6767.5,6767.5,0,MANUAL,387,384.52,00:17:36,26-11-2024 08:44,1056,8,9,18.16666667,Tuesday,Morning,0.993591731,2741322,TRUE,142,-16.4,-13.4,78,0,26-11-2024 08:00,SE,-17.8,No Rain
26-11-2024 10:25,26-11-2024 11:02,2209,Mod 4 Lube Island Virtual,K4 Lube Island Virtual,Grandmeister Unit 9425 Diesel,Grandmeister Unit 9425 Diesel,DIESEL,12906.6,12906.6,0,MANUAL,477,364.76,00:35:23,26-11-2024 10:25,2123,10,11,36.81666667,Tuesday,Morning,0.764696017,2741324,TRUE,146,-15.9,-13.2,80,0,26-11-2024 10:00,SE,-17.2,No Rain
26-11-2024 11:32,26-11-2024 11:36,258,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2104,TLP 2104,DIESEL,1380,1380,0,MANUAL,390,378.08,00:03:39,26-11-2024 11:32,219,11,11,4.3,Tuesday,Morning,0.969435897,2741325,TRUE,140,-16.7,-13.8,79,0,26-11-2024 11:00,SE,-18,No Rain
26-11-2024 12:00,26-11-2024 12:18,1056,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9428 Diesel,Grandmeister Unit 9428 Diesel,DIESEL,6403.5,6403.5,0,MANUAL,385,378.16,00:16:56,26-11-2024 12:00,1016,12,12,17.6,Tuesday,Afternoon,0.982233766,2704486,FALSE,160,-16.6,-14.5,84,0,26-11-2024 12:00,S,-17.7,No Rain
26-11-2024 13:49,26-11-2024 13:55,323,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,TLP 2104,TLP 2104,DIESEL,1661.9,1661.9,0,MANUAL,387,370.68,00:04:29,26-11-2024 13:49,269,13,13,5.383333333,Tuesday,Afternoon,0.957829457,2741327,TRUE,155,-15.5,-12.8,80,0,26-11-2024 13:00,SE,-16.8,No Rain
26-11-2024 15:27,26-11-2024 15:37,636,Mod 1 Lube Island Virtual,K1 Lube Island Virtual,Grandmeister Unit 9423 Diesel,Grandmeister Unit 9423 Diesel,DIESEL,3221.8,3221.8,0,MANUAL,393,361.32,00:08:55,26-11-2024 15:27,535,15,15,10.6,Tuesday,Afternoon,0.919389313,2741329,TRUE,141,-15.5,-12.7,80,0,26-11-2024 15:00,SE,-16.7,No Rain
